zona,id_cont,calle,altura,capacidad,ruta,turno,lat,long,the_geom,cartodb_id,created_at,updated_at
2,S/N,THAMES,1552,3200,,,-34.588324,-58.431628,0101000020E6100000DA0418963F374DC0D8B969334E4B41C0,2522,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,DEL CARMEN,799,3200,RDCLN10,NOCHE,-34.599602,-58.390078,0101000020E6100000CE716E13EE314DC0DF4E22C2BF4C41C0,4388,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,DE MAYO AV.,645,3200,RDCLN03,NOCHE,-34.608646,-58.375573,0101000020E61000005C21ACC612304DC0AD6BB41CE84D41C0,3823,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,ESMERALDA,286,3200,RDCLN04,NOCHE,-34.604958,-58.378035,0101000020E610000026DF6C7363304DC00FBA84436F4D41C0,3924,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,RIVADAVIA AV.,2058,3200,RDCLM12,MAÑANA,-34.609511,-58.395754,0101000020E61000006EA12B11A8324DC0B0C6D974044E41C0,2755,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,JUNIN,1174,3200,RDCLM17,MAÑANA,-34.594786,-58.397271,0101000020E61000001A53B0C6D9324DC0300F99F2214C41C0,3142,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00640,CERVIÑO,3979,3200,,,-34.578328,-58.414228,0101000020E6100000338B506C05354DC0382EE3A6064A41C0,1009,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00302,"ALVAREZ, JULIAN",2430,3200,,,-34.587078,-58.415299,0101000020E6100000DF87838428354DC0BD19355F254B41C0,541,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00853,GURRUCHAGA,2190,3200,,,-34.585503,-58.423475,0101000020E610000039D6C56D34364DC0DE5A26C3F14A41C0,1582,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,LIMA,84,3200,RDCLN07,NOCHE,-34.609429,-58.38188,0101000020E61000008D7F9F71E1304DC0F31DFCC4014E41C0,4198,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,SOLDADO DE LA INDEPENDENCIA,831,3200,,,-34.567061,-58.435213,0101000020E6100000A3E5400FB5374DC025EB7074954841C0,2452,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,AYACUCHO,1427,3200,RDCLM16,MAÑANA,-34.592514,-58.394671,0101000020E6100000FED64E9484324DC00936AE7FD74B41C0,3054,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,"RAVIGNANI, EMILIO, DR.",2339,3200,,,-34.576664,-58.433486,0101000020E61000000EA320787C374DC0E9633E20D04941C0,2210,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 01143,CIUDAD DE LA PAZ,250,3200,,,-34.574837,-58.440911,0101000020E61000002CB98AC56F384DC0F0C34142944941C0,1065,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,RECONQUISTA,514,3200,RDCLN05,NOCHE,-34.60191,-58.372569,0101000020E610000070404B57B02F4DC053910A630B4D41C0,4010,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,MORENO,1359,3200,RDCLN07,NOCHE,-34.612194,-58.385566,0101000020E61000008A39083A5A314DC05A677C5F5C4E41C0,252,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00210,"ALVAREZ, JULIAN",2184,3200,,,-34.588801,-58.418208,0101000020E61000007976F9D687354DC0116DC7D45D4B41C0,537,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,LAPRIDA,1186,3200,RDCLN25,NOCHE,-34.595202,-58.408048,0101000020E61000005F99B7EA3A344DC0C44142942F4C41C0,4808,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00441,SANTA FE AV.,3535,3200,,,-34.586113,-58.414344,0101000020E61000009CA5643909354DC0566133C0054B41C0,2300,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CORRIENTES AV.,1225,3200,RDCLN11,NOCHE,-34.603768,-58.384114,0101000020E6100000C6F7C5A52A314DC0882F1345484D41C0,4485,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,"CARRANZA, ANGEL JUSTINIANO",2352,3200,,,-34.577289,-58.432423,0101000020E6100000E48409A359374DC097AB1F9BE44941C0,974,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CORRIENTES AV.,675,3200,RDCLN11,NOCHE,-34.603293,-58.376182,0101000020E610000004AC55BB26304DC0EF737CB4384D41C0,4475,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,PARAGUAY,2914,3200,RDCLN25,NOCHE,-34.596124,-58.408678,0101000020E61000001F4C8A8F4F344DC02C2E8ECA4D4C41C0,4831,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,"CAMPOS, LUIS MARIA AV.",1336,3200,,,-34.564244,-58.44191,0101000020E61000003FE3C28190384DC06C7BBB25394841C0,958,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,RODRIGUEZ PEÐA,530,3200,RDCLN09,NOCHE,-34.602762,-58.391267,0101000020E610000084807C0915324DC0C2A2224E274D41C0,325,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,LAVALLE,1971,3200,RDCLM19,MAÑANA,-34.603206,-58.395011,0101000020E6100000B6476FB88F324DC02060ADDA354D41C0,3300,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,RECONQUISTA,115,3200,RDCLN03,NOCHE,-34.606272,-58.372241,0101000020E61000007C9DD497A52F4DC0813D26529A4D41C0,3859,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,PUEYRREDON AV.,1734,3200,RDCLM16,MAÑANA,-34.591035,-58.400887,0101000020E61000001E32E54350334DC04BE5ED08A74B41C0,142,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,MONROE,1949,3200,,,-34.555772,-58.455799,0101000020E61000005646239F573A4DC029047289234741C0,1999,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CORDOBA AV.,2751,3200,RDCLN25,NOCHE,-34.597954,-58.406041,0101000020E6100000E6EAC726F9334DC09641B5C1894C41C0,4775,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,ECHEVERRIA,1978,3200,,,-34.560652,-58.45186,0101000020E61000006F2F698CD6394DC0EF37DA71C34741C0,1333,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,VIAMONTE,680,3200,RDCLN05,NOCHE,-34.599935,-58.376513,0101000020E61000006AC2F69331304DC0E65C8AABCA4C41C0,4055,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00584,"LACROZE, FEDERICO AV.",3336,3200,,,-34.579301,-58.450096,0101000020E6100000BC07E8BE9C394DC022C50089264A41C0,1783,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,JUJUY AV.,40,3200,RDCLM22,MAÑANA,-34.610722,-58.405814,0101000020E6100000252191B6F1334DC04F7974232C4E41C0,3560,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,TUCUMAN,747,3200,RDCLN05,NOCHE,-34.601143,-58.377481,0101000020E610000042EE224C51304DC0139CFA40F24C41C0,4035,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CARLOS CALVO,833,3200,RDCLN24,NOCHE,-34.619693,-58.377814,0101000020E610000048FC8A355C304DC0B247A819524F41C0,4667,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,AYACUCHO,970,3200,RDCLM17,MAÑANA,-34.597839,-58.396068,0101000020E6100000FE7E315BB2324DC0FDA204FD854C41C0,3124,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00174,"CABRERA, JOSE A.",3650,3200,,,-34.596647,-58.418034,0101000020E6100000DB4E5B2382354DC0D520CCED5E4C41C0,914,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,AZCUENAGA,678,3200,RDCLM19,MAÑANA,-34.601407,-58.401009,0101000020E61000006A334E4354334DC0F14A92E7FA4C41C0,3282,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,TUCUMAN,559,3200,RDCLN05,NOCHE,-34.600985,-58.374807,0101000020E6100000EBA7FFACF92F4DC07B319413ED4C41C0,4028,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,SANTA FE AV.,968,3200,RDCLN06,NOCHE,-34.595393,-58.380905,0101000020E610000002F1BA7EC1304DC038A27BD6354C41C0,4157,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,PUEYRREDON AV.,161,3200,RDCLM21,MAÑANA,-34.608149,-58.405985,0101000020E610000052D50451F7334DC02C0C91D3D74D41C0,3510,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,RECONQUISTA,990,3200,RDCLN06,NOCHE,-34.596413,-58.373138,0101000020E61000008A7269FCC22F4DC062F4DC42574C41C0,4137,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,LIBERTAD,449,3200,RDCLN09,NOCHE,-34.603308,-58.383695,0101000020E6100000C251F2EA1C314DC024B55032394D41C0,296,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,SARMIENTO,1677,3200,RDCLN08,NOCHE,-34.605471,-58.390373,0101000020E6100000E61E12BEF7314DC095D6DF12804D41C0,282,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,RIOBAMBA,650,3200,RDCLM19,MAÑANA,-34.601472,-58.39421,0101000020E6100000CAE0287975324DC0D8BAD408FD4C41C0,3335,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,PARAGUAY,636,3200,RDCLN06,NOCHE,-34.597566,-58.376016,0101000020E6100000E962D34A21304DC0CC99ED0A7D4C41C0,4105,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,PARANA,1215,3200,RDCLM13,MAÑANA,-34.594429,-58.388542,0101000020E6100000AC8F87BEBB314DC0A165DD3F164C41C0,2816,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"RAMOS MEJIA, JOSE MARIA, DR. AV.",1640,3200,RDCLM15,MAÑANA,-34.588538,-58.372035,0101000020E6100000D2FBC6D79E2F4DC0043A9336554B41C0,3045,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,ELCANO AV.,3050,3200,,,-34.571519,-58.458428,0101000020E61000000CC9C9C4AD3A4DC07505DB88274941C0,1364,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,"FITTE, MARCELO. DR",1755,3200,,,-34.568757,-58.459438,0101000020E6100000134548DDCE3A4DC07F2F8507CD4841C0,1389,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00323,ARENALES,3576,3200,,,-34.585986,-58.412884,0101000020E610000055850662D9344DC0F9F4D896014B41C0,655,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,"NEWBERY, JORGE",1651,3200,,,-34.5669,-58.434539,0101000020E610000014EB54F99E374DC01B0DE02D904841C0,2019,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,PUEYRREDON AV.,1425,3200,RDCLM17,MAÑANA,-34.594214,-58.402143,0101000020E61000005DA8FC6B79334DC0A56950340F4C41C0,167,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00383,"SALGUERO, JERONIMO",2085,3200,,,-34.586504,-58.412464,0101000020E61000008063CF9ECB344DC0917C2590124B41C0,2266,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,DEMARIA,4415,3200,,,-34.575348,-58.419645,0101000020E6100000087767EDB6354DC0D5E8D500A54941C0,1275,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,JUNCAL,691,3200,RDCLN06,NOCHE,-34.592792,-58.376863,0101000020E61000004609FA0B3D304DC04CAAB69BE04B41C0,4089,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,AGUILAR,2516,3200,,,-34.570451,-58.448342,0101000020E61000002CB6494563394DC0397CD289044941C0,478,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"GOMEZ, VALENTIN",2730,3200,RDCLM20,MAÑANA,-34.605639,-58.404952,0101000020E610000093399677D5334DC050172994854D41C0,3410,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,3 DE FEBRERO,2349,3200,,,-34.556973,-58.454031,0101000020E6100000622F14B01D3A4DC0A4E029E44A4741C0,458,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,TALCAHUANO,988,3200,RDCLN10,NOCHE,-34.597173,-58.385666,0101000020E6100000EE96E4805D314DC0F086342A704C41C0,4414,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00883,NICARAGUA,4858,3200,,,-34.586311,-58.427659,0101000020E6100000876BB587BD364DC07D24253D0C4B41C0,2038,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,ARCOS,1807,3200,,,-34.563009,-58.451521,0101000020E6100000863AAC70CB394DC0452DCDAD104841C0,629,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,"VEGA, NICETO AV. CNEL",4958,3200,,,-34.591113,-58.433124,0101000020E61000006D8E739B70374DC0C79E3D97A94B41C0,2572,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,JUJUY AV.,118,3200,RDCLM22,MAÑANA,-34.611567,-58.405665,0101000020E6100000E010AAD4EC334DC00B28D4D3474E41C0,3564,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00112,ARAOZ,1413,3200,,,-34.592675,-58.425818,0101000020E61000002906483481364DC012143FC6DC4B41C0,71,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,"HERNANDEZ, JOSE",2095,3200,,,-34.56401,-58.450478,0101000020E6100000A3C85A43A9394DC0F94ECC7A314841C0,1606,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,RIVADAVIA AV.,2462,3200,RDCLM12,MAÑANA,-34.609922,-58.401262,0101000020E610000054909F8D5C334DC0328E91EC114E41C0,2761,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,TUCUMAN,1735,3200,RDCLN09,NOCHE,-34.601899,-58.391731,0101000020E610000029EACC3D24324DC0603FC4060B4D41C0,4355,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,ARCOS,1569,3200,,,-34.56536,-58.449508,0101000020E61000002BA5677A89394DC0B83B6BB75D4841C0,624,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,ARCOS,1611,3200,,,-34.564859,-58.449936,0101000020E610000083A5BA8097394DC0F6ECB94C4D4841C0,626,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CALLAO AV.,1748,3200,RDCLM12,MAÑANA,-34.589549,-58.389578,0101000020E6100000DC9E20B1DD314DC0DB317557764B41C0,2693,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,DEL LIBERTADOR AV.,6570,3200,,,-34.551634,-58.452205,0101000020E6100000390B7BDAE1394DC04BAE62F19B4641C0,1264,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,RIOBAMBA,880,3200,RDCLM18,MAÑANA,-34.599118,-58.394533,0101000020E6100000AD18AE0E80324DC0F3380CE6AF4C41C0,3242,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,SAN JUAN,650,3200,RDCLN24,NOCHE,-34.62206,-58.374999,0101000020E610000030849CF7FF2F4DC02B137EA99F4F41C0,4728,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 01137,CABILDO AV.,663,3200,,,-34.570538,-58.443442,0101000020E61000001FD61BB5C2384DC00890A163074941C0,823,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,SANTA FE AV.,680,3200,RDCLN06,NOCHE,-34.596042,-58.376703,0101000020E61000000DA7CCCD37304DC06E85B01A4B4C41C0,4145,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00237,GUATEMALA,4281,3200,,,-34.589033,-58.419932,0101000020E61000009E45EF54C0354DC0E4A1EF6E654B41C0,1528,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,URUGUAY,432,3200,RDCLN09,NOCHE,-34.603582,-58.38671,0101000020E6100000A18499B67F314DC0263ACB2C424D41C0,4360,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,SARMIENTO,1573,3200,RDCLN08,NOCHE,-34.605392,-58.388916,0101000020E61000001172DEFFC7314DC049A12C7C7D4D41C0,280,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,VIAMONTE,724,3200,RDCLN05,NOCHE,-34.600022,-58.377199,0101000020E6100000BD8A8C0E48304DC0B5705985CD4C41C0,4056,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00036,ESTADO DE ISRAEL AV.,4465,3200,,,-34.598655,-58.428728,0101000020E61000009370218FE0364DC01F4B1FBAA04C41C0,1374,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,MOLDES,1572,3200,,,-34.568267,-58.455414,0101000020E6100000FD1186014B3A4DC0B1321AF9BC4841C0,1981,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,JUNCAL,1149,3200,RDCLM14,MAÑANA,-34.59283,-58.383619,0101000020E6100000E78F696D1A314DC0390B7BDAE14B41C0,2886,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"QUINTANA, MANUEL PRES.",127,3200,RDCLM14,MAÑANA,-34.591303,-58.386251,0101000020E61000000E863AAC70314DC06B8313D1AF4B41C0,2925,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"PERON, JUAN DOMINGO, TTE. GENERAL",2123,3200,RDCLM21,MAÑANA,-34.607138,-58.396854,0101000020E6100000B5A4A31CCC324DC05514AFB2B64D41C0,3492,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00081,SCALABRINI ORTIZ AV.,839,3200,,,-34.596212,-58.432877,0101000020E61000006518778368374DC0CBBDC0AC504C41C0,2363,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,CORRIENTES AV.,4940,3200,,,-34.601076,-58.435439,0101000020E610000094331477BC374DC08B34F10EF04C41C0,1139,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00631,CERVIÑO,3707,3200,,,-34.579377,-58.411334,0101000020E6100000CEDDAE97A6344DC0FD868906294A41C0,1000,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,URUGUAY,714,3200,RDCLN10,NOCHE,-34.600191,-58.386814,0101000020E610000046D1031F83314DC0412D060FD34C41C0,4416,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00680,"SALGUERO, JERONIMO",2360,3200,,,-34.584334,-58.410812,0101000020E6100000F566D47C95344DC06EF8DD74CB4A41C0,2270,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,"UDAONDO, GUILLERMO AV.",1420,3200,,,-34.54856,-58.453741,0101000020E61000005BED612F143A4DC067F2CD36374641C0,2542,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,SARMIENTO,2627,3200,RDCLM20,MAÑANA,-34.606362,-58.403824,0101000020E610000082AB3C81B0334DC0C1C41F459D4D41C0,211,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,REPUBLICA DE LA INDIA,2729,3200,,,-34.581049,-58.416538,0101000020E610000048C5FF1D51354DC0CF2F4AD05F4A41C0,2230,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,ECUADOR,1248,3200,RDCLN25,NOCHE,-34.595635,-58.404413,0101000020E6100000E38920CEC3334DC02EAD86C43D4C41C0,4787,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,MIGUELETES,1184,3200,,,-34.563865,-58.438579,0101000020E61000002FDB4E5B23384DC0F52D73BA2C4841C0,1963,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,LAS HERAS GENERAL AV.,2192,3200,RDCLM15,MAÑANA,-34.588769,-58.395734,0101000020E610000027F56569A7324DC006F357C85C4B41C0,3012,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00601,ARAOZ,2891,3200,,,-34.583451,-58.411623,0101000020E610000005A4FD0FB0344DC0C4E8B985AE4A41C0,77,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00654,LAFINUR,3080,3200,,,-34.579895,-58.414042,0101000020E6100000D1950854FF344DC0950ED6FF394A41C0,1800,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,PUEYRREDON AV.,1625,3200,RDCLM16,MAÑANA,-34.592296,-58.401272,0101000020E6100000776682E15C334DC09BC6F65AD04B41C0,140,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,ESMERALDA,351,3200,RDCLN04,NOCHE,-34.604101,-58.378008,0101000020E61000002DD0EE9062304DC08E3D7B2E534D41C0,3926,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00001,ARAOZ,357,3200,,,-34.600105,-58.437251,0101000020E610000058923CD7F7374DC042959A3DD04C41C0,56,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,MIGUELETES,1276,3200,,,-34.563266,-58.439579,0101000020E61000001381EA1F44384DC07079AC19194841C0,1966,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,"PINO, VIRREY DEL",1941,3200,,,-34.563607,-58.447415,0101000020E6100000B35E0CE544394DC0F9653046244841C0,2183,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"PERON, JUAN DOMINGO, TTE. GENERAL",2093,3200,RDCLM21,MAÑANA,-34.607098,-58.396269,0101000020E610000095B54DF1B8324DC0C7BB2363B54D41C0,3491,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00107,SCALABRINI ORTIZ AV.,1326,3200,,,-34.592758,-58.427903,0101000020E61000001E6E8786C5364DC0A038807EDF4B41C0,2373,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CORRIENTES AV.,1880,3200,RDCLM20,MAÑANA,-34.604525,-58.39348,0101000020E6100000A6D0798D5D324DC0A54E4013614D41C0,3384,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,URUGUAY,72,3200,RDCLN08,NOCHE,-34.608137,-58.386334,0101000020E61000009BAA7B6473314DC0683EE76ED74D41C0,4291,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,"RAVIGNANI, EMILIO, DR.",2371,3200,,,-34.576486,-58.433284,0101000020E6100000A6F0A0D975374DC00A4D124BCA4941C0,2211,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,BELGRANO AV.,1645,3200,RDCLN11,NOCHE,-34.613597,-58.389603,0101000020E610000035B6D782DE314DC03CF6B3588A4E41C0,4449,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,OLLEROS,2143,3200,,,-34.568214,-58.441737,0101000020E6100000723788D68A384DC08E90813CBB4841C0,2112,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,RIVADAVIA AV.,2034,3200,RDCLM12,MAÑANA,-34.60949,-58.395441,0101000020E6100000AF3F89CF9D324DC0999EB0C4034E41C0,2753,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CORDOBA AV.,585,3200,RDCLN05,NOCHE,-34.598626,-58.375073,0101000020E61000006A4E5E6402304DC08544DAC69F4C41C0,3979,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"PELLEGRINI, CARLOS",91,3200,RDCLN03,NOCHE,-34.607412,-58.38072,0101000020E61000007077D66EBB304DC0569929ADBF4D41C0,3853,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,SANTA FE AV.,5132,3200,,,-34.576558,-58.432322,0101000020E6100000B0ABC95356374DC0A31F0DA7CC4941C0,2339,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,"AVILES, VIRREY",2714,3200,,,-34.568778,-58.454878,0101000020E6100000BFD53A71393A4DC09757AEB7CD4841C0,712,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00183,"CABRERA, JOSE A.",4328,3200,,,-34.594687,-58.425689,0101000020E61000002BA226FA7C364DC09D2D20B41E4C41C0,923,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,LARREA,1327,3200,RDCLM16,MAÑANA,-34.591632,-58.399673,0101000020E61000000F0C207C28334DC02FA2ED98BA4B41C0,3082,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,"MATIENZO, BENJAMIN",1562,3200,,,-34.566832,-58.43276,0101000020E61000002C82FFAD64374DC0C32973F38D4841C0,1910,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,URUGUAY,376,3200,RDCLN09,NOCHE,-34.604393,-58.38656,0101000020E61000008CF84ECC7A314DC03677F4BF5C4D41C0,4359,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00718,CASTEX,3218,3200,,,-34.578921,-58.404228,0101000020E610000052103CBEBD334DC0DBFB54151A4A41C0,977,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"CEVALLOS, Virrey",329,3200,RDCLN07,NOCHE,-34.612849,-58.388992,0101000020E6100000EC33677DCA314DC0723106D6714E41C0,4189,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,"PINO, VIRREY DEL",1551,3200,,,-34.561143,-58.44322,0101000020E61000007077D66EBB384DC08EB0A888D34741C0,2179,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
